productCode,image,category,price,name,description
778338J07402323,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689960768/778338_J0740_2323_001_100_0000_Light.jpg,EYEWEAR,495.0,نظارات شمسية بإطار بيضوي,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.لمجموعة Cruise 2024، تتميّز تشكيلة النظارات بتصاميم أرشيفية أُعيد تخيّلها بلمسة عصرية. وفي هذا التصميم، يزدان الإطار البيضوي المصنوع بتقنية الحقن بنقش صدفة ظهر السلحفاة بشعار أحرف Gucci المُرهف على الذراعَين.
778338J07401012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689960767/778338_J0740_1012_001_100_0000_Light.jpg,EYEWEAR,495.0,نظارات شمسية بإطار بيضوي,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.لمجموعة Cruise 2024، تتميّز تشكيلة النظارات بتصاميم أرشيفية أُعيد تخيّلها بلمسة عصرية. وفي هذا التصميم، تم تزيين الإطار البيضوي المصنوع بتقنية الحقن بشعار أحرف Gucci المُرهف على الذراعَين.
778332I33308012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786941/778332_I3330_8012_001_100_0000_Light.jpg,EYEWEAR,595.0,نظارات شمسية بإطار مستطيل,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.تُسلّط هذه النظارات الشمسية بالإطار المستطيل الضوء على إطار من المعدن باللون الذهبي الأصفر وعدستَين باللون الرمادي الموحّد. يزدان الذراعان بنقش أحرف Gucci، ويتعزّزان بتفصيل مطلي بالمينا لشريط ويب باللونين الأحمر والأزرق على مشبك معدني، مما يرتقي بالتصميم في إشارةٍ إلى إرث الدار.
778332I33308023,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786942/778332_I3330_8023_001_100_0000_Light.jpg,EYEWEAR,595.0,نظارات شمسية بإطار مستطيل,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.تُسلّط هذه النظارات الشمسية بالإطار المستطيل الضوء على إطار من المعدن باللون الذهبي الأصفر وطرفَين من الأسيتات باللون الأخضر وعدستَين باللون الرمادي الموحّد. يزدان الذراعان بنقش أحرف Gucci، ويتعزّزان بتفصيل مطلي بالمينا لشريط ويب باللونين الأحمر والأزرق على مشبك معدني، مما يرتقي بالتصميم في إشارةٍ إلى إرث الدار.
778331J07404023,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786940/778331_J0740_4023_001_100_0000_Light.jpg,EYEWEAR,450.0,نظارات شمسية بجسر أنف منخفض,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.يتم تقديم هذه النظارات الشمسية بإطار مربع من الأسيتات اللامع باللون الأزرق الداكن، وتزدان بأحرف Gucci مطلية بالمينا وتفصيل ويب باللونين الأخضر والأحمر على الذراعَين المتناسقَين. يكتمل التصميم بعدستَين باللون البني الموحّد.
778331J07402330,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786938/778331_J0740_2330_001_100_0000_Light.jpg,EYEWEAR,450.0,نظارات شمسية بجسر أنف منخفض,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.يتم تقديم هذه النظارات الشمسية بإطار مربع من الأسيتات اللامع بنقش صدفة ظهر السلحفاة الداكن، وتزدان بأحرف Gucci مطلية بالمينا وتفصيل ويب باللونين الأخضر والأحمر على الذراعَين المتناسقَين. يكتمل التصميم بعدستَين باللون الأخضر الموحّد.
778331J07401012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1698651953/778331_J0740_1012_001_100_0000_Light.jpg,EYEWEAR,450.0,نظارات شمسية بإطار مربع,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.يتم تقديم هذه النظارات الشمسية مربعة الشكل بإطار من الأسيتات اللامع باللون الأسود، وهي تزدان بشعار Gucci مطلي بالمينا على الذراعَين المتناسقَين. يكتمل التصميم بعدستَين باللون الرمادي الموحّد.
778328I33308012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786934/778328_I3330_8012_001_100_0000_Light.jpg,EYEWEAR,650.0,نظارات شمسية بإطار نافيجاتور,لمجموعة Cruise 2024، تتميّز هذه النظارات الشمسية بتصميم نافيجاتور. صُنع هذا التصميم من المعدن باللون الذهبي، ويزدان بنقش أحرف Gucci على امتداد الذراعَين. يكتمل التصميم بعدستَين باللون الرمادي الموحّد.
778328I33308030,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786935/778328_I3330_8030_001_100_0000_Light.jpg,EYEWEAR,650.0,نظارات شمسية بإطار نافيجاتور,لمجموعة Cruise 2024، تتميّز هذه النظارات الشمسية بتصميم نافيجاتور. صُنع هذا التصميم من المعدن باللون الذهبي، ويزدان بنقش أحرف Gucci على امتداد الذراعَين. يكتمل التصميم بعدستَين باللون الأخضر الموحّد.
778326I33308012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786165/778326_I3330_8012_001_100_0000_Light.jpg,EYEWEAR,650.0,نظارات شمسية بإطار أفياتور,لمجموعة Cruise 2024، تتميّز هذه النظارات الشمسية بتصميم أفياتور. صُنع هذا التصميم من المعدن باللون الذهبي، ويزدان بعارضة علوية ونقش أحرف Gucci على امتداد الذراعَين. يكتمل التصميم بعدستَين باللون الرمادي الموحّد.
778325J07402340,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786164/778325_J0740_2340_001_100_0000_Light.jpg,EYEWEAR,595.0,نظارات شمسية بإطار بيضوي,صُنعت هذه النظارات الشمسية بيضوية الشكل من الأسيتات اللامع بنقش صدفة ظهر السلحفاة. يتعزز التصميم بتفصيل نقش Gucci باللون الذهبي، في حين تُضفي العدستان باللون الأزرق الموحّد طابعاً عصرياً على التصميم.
778323J07402330,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786163/778323_J0740_2330_001_100_0000_Light.jpg,EYEWEAR,595.0,نظارات شمسية بإطار مربع,يتم تقديم هذه النظارات الشمسية بإطار مربع من الأسيتات اللامع بنقش صدفة ظهر السلحفاة الداكن، وتتميّز بتفصيل شعار G المزدوج من المعدن باللون الذهبي على الذراعَين المتناسقَين. يكتمل التصميم بعدستَين باللون الرمادي الموحّد.
778323J07401012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786162/778323_J0740_1012_001_100_0000_Light.jpg,EYEWEAR,595.0,نظارات شمسية بإطار مربع,يتم تقديم هذه النظارات الشمسية بإطار مربع من الأسيتات اللامع باللون الأسود، وتتميّز بتفصيل نقش Gucci باللون الذهبي على الذراعَين المتناسقَين. يكتمل التصميم بعدستَين باللون الرمادي الموحّد.
778319J16911012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689786155/778319_J1691_1012_001_100_0000_Light.jpg,EYEWEAR,350.0,نظارات شمسية بإطار مستطيل,تستمر غوتشي في إعادة تخيّل الإكسسوارات اليومية بطرق جديدة. تتميّز هذه النظارات الشمسية تتميّز هذه النظارات الشمسية مستطيلة الشكل بإطار وذراعين بتقنية الحقن باللون الأسود وتتعزّز أكثر من خلال أحرف شعار الدار.
778318J07402370,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1694539020/778318_J0740_2370_001_100_0000_Light.jpg,EYEWEAR,495.0,نظارات شمسية بإطار مستطيل,تُجدّد نظارات غوتشي الشمسية لمجموعة Cruise 2024 التصاميم الكلاسيكية من خلال القصّات العصرية وتفاصيل الشعارات. بفضل التصميم الأنيق، تتميّز هذه النظارات بالإطار المستطيل بشعار GG على كامل الإطار وبأحرف Gucci المطلية بالمينا على طول الحافة العلوية.
778315J07401012,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1694539018/778315_J0740_1012_001_100_0000_Light.jpg,EYEWEAR,695.0,نظارات شمسية بإطار مربع,تُجدّد نظارات غوتشي الشمسية لمجموعة Cruise 2024 التصاميم الكلاسيكية من خلال القصّات العصرية وتفاصيل الشعارات. مع إطار وذراعين من الأسيتات باللون الأسود، تتميّز هذه النظارات بالإطار المربع بشعار GG وأحرف Gucci المطلية بالمينا على طول الحافة العلوية.
7773734HA6M9464,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1694538188/777373_4HA6M_9464_001_100_0000_Light.jpg,SOFT ACCESSORIES,550.0,قبعة بايسبول مع طبعة Gucci,"تستمر طبعات الدار الشهيرة في التطور لرواية قِصّة فريدة. تُعتبر طبعة ""Gucci Made in Italy"" عنصراً أساسياً في القصة التي ترويها مجموعة Cruise 2024، وهي تزيّن قبعة بايسبول هذه المصنوعة من الكانفاس باللون البيج مع تقليم من الجلد باللون البني الفاتح."
777366FACV69441,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1696266119/777366_FACV6_9441_001_100_0000_Light.jpg,MENS SHOES,750.0,إسبادريل مفتوح من الخلف مزيّن بشعار G المتشابك للرجال,بالإضافة إلى النعال من الجوت الطبيعي، صُنعت أحذية الإسبادريل المفتوحة من الخلف هذه من جزء علوي من الكانفاس باللون البيج. يزيّن تفصيل مقصوص لشعار G المتشابك الجهة الأمامية بالجلد المتباين باللون البني الفاتح لإضفاء لمسة نهائية أنيقة على التصميم اليومي.
777366FACV61082,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1703265385/777366_FACV6_1082_001_100_0000_Light.jpg,MENS SHOES,750.0,إسبادريل مفتوح من الخلف مزيّن بشعار G المتشابك للرجال,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.بالإضافة إلى النعال من الجوت الطبيعي، صُنعت أحذية الإسبادريل المفتوحة من الخلف هذه من جزء علوي من الكانفاس باللون الأسود. يزيّن تفصيل مقصوص لشعار G المتشابك الجهة الأمامية بالجلد المتباين باللون الأزرق الداكن لإضفاء لمسة نهائية أنيقة على التصميم اليومي.
777365FAC1X4144,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1697561119/777365_FAC1X_4144_001_100_0000_Light.jpg,MENS SHOES,810.0,إسبادريل بشعار G المتشابك للرجال,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.يتميّز الإسبادريل بنعل من الجوت الطبيعي، وهو مصنوع من قماش الجينز باللون الأزرق. يزيّن تفصيل مقصوص لشعار G المتشابك الجهة الأمامية بالجلد المتباين باللون الرمادي لإضفاء لمسة نهائية أنيقة على التصميم اليومي.
777365FACV69441,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689960761/777365_FACV6_9441_001_100_0000_Light.jpg,MENS SHOES,810.0,إسبادريل بشعار G المتشابك للرجال,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.بالإضافة إلى النعال من الجوت الطبيعي، صُنعت أحذية الإسبادريل من جزء علوي من الكانفاس باللون البيج. يزيّن تفصيل مقصوص لشعار G المتشابك الجهة الأمامية بالجلد المتباين باللون البني الفاتح لإضفاء لمسة نهائية أنيقة على التصميم اليومي.
777365FACV61082,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699463731/777365_FACV6_1082_001_100_0000_Light.jpg,MENS SHOES,810.0,إسبادريل بشعار G المتشابك للرجال,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.بالإضافة إلى النعال من الجوت الطبيعي، صُنعت أحذية الإسبادريل من جزء علوي من الكانفاس باللون الأسود. يزيّن تفصيل مقصوص لشعار G المتشابك الجهة الأمامية بالجلد المتباين باللون الأزرق الداكن لإضفاء لمسة نهائية أنيقة على التصميم اليومي.
776942FAC111092,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699462890/776942_FAC11_1092_001_100_0000_Light.jpg,MENS SHOES,920.0,حذاء لوفرز Gucci Jordaan للرجال,تم تقديم تفصيل Horsebit للمرة الأولى سنة 1953 خصيصاً لأحذية لوفرز خلال تلك الحقبة، وهو يزيّن حذاء لوفرز هذا باللون الأسود للرجال. يكتمل الحذاء بنعل من الجلد، وهو مصنوع من الكانفاس المنقّط.
776792FACL54048,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1703872813/776792_FACL5_4048_001_100_0000_Light.jpg,MENS SHOES,850.0,صندل مفتوح للرجال يحمل شعار GG,يُعاد ابتكار الأشكال الكلاسيكية من خلال عدسة غوتشي. صُنع هذا الصندل المفتوح من الخلف للرجال من النايلون المبطن الفريد من نوعه بنقش GG. يضفي نعل مسنن مطاطي الشكل الاستثنائي على التصميم، بينما يزدان الإكسسوار أكثر فأكثر بحزام من الكانفاس مع مشبك سميك.
776792FACL51000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1703835039/776792_FACL5_1000_001_100_0000_Light.jpg,MENS SHOES,850.0,صندل مفتوح للرجال يحمل شعار GG,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.يُعاد ابتكار الأشكال الكلاسيكية من خلال عدسة غوتشي. صُنع هذا الصندل المفتوح من الخلف للرجال من النايلون المبطن الفريد من نوعه بنقش GG. يضفي نعل مسنن مطاطي الشكل الاستثنائي على التصميم، بينما يزدان الإكسسوار أكثر فأكثر بحزام من الكانفاس مع مشبك سميك.
775097AAC4D1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1698309057/775097_AAC4D_1000_001_089_0000_Light.jpg,MENS BAGS,2250.0,حقيبة كروس بودي بمظهر المطاط بنقش GG,من خلال إعادة إحياء الإكسسوارات اليومية بنسخ تناسب الحياة العصرية، تظهر تشكيلة من الحقائب الرجالية بجلد بمظهر المطاط باللون الأسود. يضفي القماش الجديد لمجموعة Cruise 2024 طابعاً عصرياً على حقيبة كروس بودي هذه، التي تتميّز بإغلاق بسحّاب مع غطاء.
774580XJGA99692,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1696581132/774580_XJGA9_9692_001_100_0000_Light.jpg,MENS RTW,780.0,تي شيرت من قطن جيرسي,تمتزج الألوان الترابية والظلال الباهتة باللون البيج مع اللمسات النابضة بالألوان تمهيداً لحلول الموسم الجديد. صُنع هذا التي شيرت متعدد الاستخدامات من قطن جيرسي نصف المبطن، ويمكن تنسيقه مع قطع أخرى بسهولة. تضفي الرقعة المطرزة لشعار G المتشابك لمسة وضوح وتميّز إلى التصميم.
774578XJGA99692,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700243215/774578_XJGA9_9692_001_100_0000_Light.jpg,MENS RTW,880.0,تي شيرت بكمَّين طويلَين من قطن جيرسي,تمتزج الألوان الترابية والظلال الباهتة باللون البيج مع اللمسات النابضة بالألوان تمهيداً لحلول الموسم الجديد. صُنع هذا التي شيرت متعدد الاستخدامات من قطن جيرسي نصف المبطن، ويمكن تنسيقه مع قطع أخرى بسهولة. تضفي الرقعة المطرزة لشعار G المتشابك لمسة وضوح وتميّز إلى التصميم.
7743574GAGC9068,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1691685180/774357_4GAGC_9068_001_100_0000_Light.jpg,SOFT ACCESSORIES,235.0,جوارب من مزيج القطن مع نقش ويب,تم ابتكار شريط ويب في الأصل كإشارة إلى الأحزمة المُستخدمة لتثبيت السروج في مكانها على ظهر الحصان، وهو يشكّل أحد رموز الدار التي يمكن التعرّف عليها فوراً. وفي هذا التصميم، يظهر فوق هذه الجوارب المصنوعة من مزيج القطن باللون الأبيض مع رقعة شعار G المتشابك.
774304XJF691152,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699462881/774304_XJF69_1152_001_100_0000_Light.jpg,MENS RTW,850.0,تي شيرت بكمَّين طويلَين من قطن جيرسي,يتجلى الطابع المريح من خلال تصاميم القطع المناسبة لكل يوم والتي أصبحت من ضروريات الحياة. تزدان السويت شيرتات والكنزات المزوّدة بقلنسوة والتي شيرتات بقطع زينة مميّزة. صُنع هذا التي شيرت بالكمّين الطويلين من قطن جيرسي متوسط الوزن باللون الأسود ويتميّز بطبعة ثلاثية الأبعاد لشعار Gucci و1921.
774304XJGA44622,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700077800/774304_XJGA4_4622_001_100_0000_Light.jpg,MENS RTW,850.0,تي شيرت بكمَّين طويلَين من قطن جيرسي,تشكّل الألوان والأقمشة المرتبطة بالموسم الأكثر برودةً مصدر إلهام لمجموعة ملابس جديدة بروح حضرية لمجموعة Cruise 2024 من غوتشي. صُنع هذا التي شيرت بالكمّين الطويلين من قطن جيرسي نصف مبطن باللون الأزرق الداكن، وهو يكشف عن شعار Gucci وسطي وطبعة شعار G المتشابك.
774244XJGAY1230,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700243202/774244_XJGAY_1230_001_100_0000_Light.jpg,MENS RTW,1200.0,سويت شيرت مزيّن بطبعة من قطن جيرسي,ترحيباً بالأيام الأكثر دفئاً، تقدّم مجموعة Cruise 2024 للرجال قطعاً تتميّز بالمزيد من الطابع الرياضي مع طبعات نابضة بالحيوية. يستمر شريط ويب بإضفاء لمسة أرشيفية، بينما تظهر تفاصيل الشعارات بأسلوب عصري جريء. يزدان هذا السويت شيرت المصنوع من جيرسي القطن الناعم بطبعة متباينة لشعار Gucci وشعار G المتشابك، مما يمنحه تميّزاً استثنائياً بفضل ألوان الويب.
774161K5RLN1095,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1690995642/774161_K5RLN_1095_001_091_0000_Light.jpg,MENS SMLG,1500.0,حقيبة كتف صغيرة جداً من قماش GG Supreme,لا تبطل أبداً موضة قماش الكانفاس Supreme GG الخاص بالدار. حقيبة طرية ذات ملمس ناعم، مصنوعة من قماش المايكروفايبر المغلّف. تظهر هنا حقيبة الكتف الصغيرة جداً هذه بنسخة باللون الأسود. يكتمل هذا التصميم بلمسةٍ أرشيفية من تقليم ويب باللونين الأزرق والأحمر.
7741530YA0X1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1694796480/774153_0YA0X_1000_001_100_0000_Light.jpg,MENS BELTS,540.0,حزام مع مشبك G المتشابك,يعمّق شعار G المتشابك علاقة هذا التصميم بإرث الدار، وهو يزيّن واجهة الحزام على شكل قطعة معدنية بلون البلاديوم. ويتم هنا تقديم هذا الحزام بالجلد باللون الأسود.
77415392TIN9742,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1694796482/774153_92TIN_9742_001_100_0000_Light.jpg,MENS BELTS,490.0,حزام مع مشبك G المتشابك,استوحي قماش GG Supreme من تصميم أرشيفي من الثلاثينيات، ويُعد من أقمشة الدار الأكثر شهرة. يعمّق شعار G المتشابك علاقة هذا التصميم بإرث الدار، وهو يزيّن واجهة الحزام على شكل قطعة معدنية بلون البلاديوم.
774153FAC531082,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1693933357/774153_FAC53_1082_001_100_0000_Light.jpg,MENS BELTS,540.0,حزام مع مشبك G المتشابك,يتميّز كانفاس GG Crystal غير اللامع هذا بطبيعة القماش الرياضي والمرن، مما يجعله مثالياً للارتداء اليومي. ولمجموعة ربيع وصيف 2024 المخصصة للرجال، تقدّم غوتشي نسخةً غير لامعة مع نقش GG أحادي اللون، في مقاربة عصرية للقطع المميّزة. وهي تميّز هنا هذا الحزام باللون الأسود الذي يكتمل بمشبك شعار G المتشابك بلون موحّد.
774128Z8BEB2461,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700243197/774128_Z8BEB_2461_001_100_0000_Light.jpg,MENS RTW,2900.0,جاكيت مزوّد بسحّاب مصنوع من الكانفاس بنقش GG ضخم,تقدّم مجموعة Cruise 2024 للرجال تصاميم تتّسم بالطابع العصري. ويتم تنسيق البناطيل الفضفاضة مع الجاكيتات الضيّقة، بينما تقّدم بناطيل الكارجو الواسعة المنسّقة مع قطع الملابس المخصصة للأنشطة الخارجية طابعاً رياضياً. يظهر هذا الجاكيت المصنوع من الكانفاس بنقش GG ضخم جداً باللونين البيج والأزرق مع تقليم مضلع باللون البني.
774080XDCUY4759,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707811238/774080_XDCUY_4759_001_100_0000_Light.jpg,MENS RTW,1200.0,بنطال من قماش الجينز مع حلية Horsebit,تستمدّ تشكيلة الملابس الرجالية لمجموعة Cruise 2024 الإلهام من سنوات التسعينيات. صُنع هذا البنطال بالساقين المستقيمتين من الجينز باللون الأزرق الداكن ويتميّز بتفصيل Horsebit. يكتمل التصميم بملصق Gucci Made in Italy.
774079XDCTP4011,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1696581115/774079_XDCTP_4011_001_100_0000_Light.jpg,MENS RTW,950.0,بنطال من قماش الجينز مع ملصق من الجلد,تستمد مجموعة الملابس الرجالية في Cruise 2024 الوحي من حقبة التسعينيات. يُثري القماش المضلّع والأنماط العريقة المستوحاة من أرشيف الدار الجاكيتات الجديدة، التي يتم تنسيقها مع بناطيل الجينز لإضفاء لمسة عصرية. يتم تقديم هذا البنطال المتعدد الاستخدامات بقماش جينز معتّق باللون الأزرق، ويتميّز بملصق من الجلد بنقش Gucci Horsebit Firenze 1921 على الوجه الآخر.
774078XDCTN4452,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700157702/774078_XDCTN_4452_001_100_0000_Light.jpg,MENS RTW,1350.0,بنطال من قماش الجينز المعتّق مع ثنيات مزيّنة بشعار GG,تقدّم مجموعة Cruise 2024 للرجال تصاميم تتّسم بالطابع العصري. ويتم تنسيق البناطيل الفضفاضة مع الجاكيتات الضيّقة، بينما تقّدم بناطيل الكارجو الواسعة المنسّقة مع قطع الملابس المخصصة للأنشطة الخارجية طابعاً رياضياً. يتميّز هذا البنطال غير الرسمي المصنوع من الجينز بثنيات من الكانفاس بنقش GG.
774077XKCDF5337,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699895349/774077_XKCDF_5337_001_100_0000_Light.jpg,MENS RTW,1500.0,قميص بولو من إنتارسيا القطن بنقش GG,ما زالت الرموز التي أصبحت مرادفة للدار تشكّل مصدر إلهام قوياً للمخرج الإبداعي. تم ابتكار شعار GG المميّز في الأصل خلال حقبة الثلاثينيات تكريماً لمؤسس الدار غوتشيو غوتشي Guccio Gucci، وهو يزيّن هذا الكارديغان المحبوك بألوان متباينة.
774071XKDLY1130,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699378332/774071_XKDLY_1130_001_100_0000_Light.jpg,MENS RTW,1650.0,كارديغان من الصوف مع تطريز,تشكّل الألوان والأقمشة المرتبطة بالموسم الأكثر برودةً مصدر إلهام لمجموعة ملابس جديدة بروح حضرية لمجموعة Cruise 2024 من غوتشي. صُنع هذا الكارديغان بالكمّين الطويلين من الصوف الفاخر باللون الرمادي، وهو يتميّز بتطريز Gucci 1921.
774054J84008106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689182269/774054_J8400_8106_001_100_0000_Light.jpg,SILVER JEWELRY,360.0,سوار مزيّن بشعار G المتشابك المائل,يظهر نقش شعار G المتشابك المائل في هذا الموسم على قطع المجوهرات المصنوعة من الفضة، على غرار رقع الأسماء والحلي والخواتم، بينما تشمل المواد من غير المعادن كانفاس GG Supreme والجلد والقماش. في هذا التصميم، صُنع هذا السوار العصري بسلسلة مضفورة من الفضة الإسترلينية 925، وهو يتميّز بنقش شعار G متشابك مائل على تفصيل رقعة الاسم.
774052J84008106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689182266/774052_J8400_8106_001_100_0000_Light.jpg,SILVER JEWELRY,315.0,خاتم مزيّن بشعار G المتشابك المائل,يظهر نقش شعار G المتشابك المائل في هذا الموسم على قطع المجوهرات المصنوعة من الفضة، على غرار رقع الأسماء والحلي والخواتم، بينما تشمل المواد من غير المعادن كانفاس GG Supreme والجلد والقماش. صُنع هذا الخاتم من الفضة الإسترلينية 925 مع نقش شعار G متشابك مائل.
774034J84008106,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1695139343/774034_J8400_8106_001_100_0000_Light.jpg,SILVER JEWELRY,315.0,دبوس زينة مستطيل مزيّن بشعار G المتشابك المائل,يظهر نقش شعار G المتشابك المائل في هذا الموسم على قطع المجوهرات المصنوعة من الفضة، على غرار رقع الأسماء والحلي والخواتم، بينما تشمل المواد من غير المعادن كانفاس GG Supreme والجلد والقماش. صُنع دبوس الزينة المستطيل هذا من الفضة الإسترلينية 925 مع نقش شعار G متشابك مائل.
774005XKDXR1209,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1693500426/774005_XKDXR_1209_001_100_0000_Light.jpg,MENS RTW,1450.0,كارديغان من الصوف المحبوك مع شعار G المتشابك,تزدان قطع أساسية في مجموعة ربيع وصيف 2024 بشعارات غوتشي المتميّزة لمجموعة الملابس. يتم تقديم هذا الكارديغان من الصوف المحبوك والمبطّن باللون الرمادي ويتعزز أكثر بإنتارسيا شعار G المتشابك على الجهة الأمامية، في إشارة مُرهفة إلى إرث الدار.
773651ZAPEF2270,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1696581095/773651_ZAPEF_2270_001_100_0000_Light.jpg,MENS RTW,2100.0,جاكيت من الحرير بطبعة GG Supreme,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.تستمدّ تشكيلة الملابس الرجالية لمجموعة Cruise 2024 الإلهام من سنوات التسعينيات. تزدان الجاكيتات الجديدة بالقماش المضلّع والأنماط التي تنتمي إلى إرث الدار بوحي من أرشيف الدار، ويتم تنسيقها مع بناطيل الجينز من أجل طابع عصري مختلف. يتم تقديم هذا الجاكيت الفضفاض بطبعة GG supreme باللونين البيج والأبنوس على الحرير، ويكتمل بتقليم حافة.
773629Z596D3552,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1698308120/773629_Z596D_3552_001_100_0000_Light.jpg,MENS RTW,3500.0,بدلة من صوف الموهير,تستمدّ تشكيلة الملابس الرجالية لمجموعة Cruise 2024 الإلهام من سنوات التسعينيات. تزدان الجاكيتات الجديدة بالقماش المضلّع والأنماط التي تنتمي إلى إرث الدار بوحي من أرشيف الدار، ويتم تنسيقها مع بناطيل الجينز من أجل طابع عصري مختلف. صُنعت هذه البدلة المؤلفة من قطعتين من موهير الصوف باللون الأخضر الداكن، وهي تستكشف نسخةً معدّلة جديدة عن فن الخياطة لدى الدار، كما تكتمل بملصق شعار Gucci وشريط ويب‎.
772866HAAGI4060,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1701797456/772866_HAAGI_4060_001_100_0000_Light.jpg,MENS SHOES,750.0,إسبادريل للرجال,بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.تجتمع المواد والأقمشة والأنماط لابتكار إحساس بطقس دافئ في المجموعة بأكملها. يتم تقديم هذا الإسبادريل مع نعل من الجوت المحبوك، وهو يتميّز بتفصيل مطرز لأحرف Gucci.
